Date,OO,OO_bi_0,OO_ter_0.005,OO_ter_0.01,OC,OC_bi_0,OC_ter_0.005,OC_ter_0.01,CO,CO_bi_0,CO_ter_0.005,CO_ter_0.01,CC,CC_bi_0,CC_ter_0.005,CC_ter_0.01
2014-04-08,-0.0011745862439143,sell,neutral,neutral,0.0080521150001921,buy,buy,neutral,0.0005805133427731,buy,neutral,neutral,0.0098234274097783,buy,buy,neutral
2014-04-09,0.0149748529102862,buy,buy,buy,0.020233427938776,buy,buy,buy,0.0056847878444713,buy,buy,neutral,0.0108952311344967,buy,buy,buy
2014-04-10,0.009872613107219,buy,buy,neutral,0.0203090219347475,buy,buy,buy,0.0046674406831295,buy,neutral,neutral,0.0150500572731711,buy,buy,buy
2014-04-11,0.0087587610588741,buy,buy,neutral,0.0023464948785953,buy,neutral,neutral,-0.0015595039102998,sell,neutral,neutral,-0.0079061811073101,sell,sell,neutral
2014-04-14,-0.0103227733246943,sell,sell,sell,-0.0048378456131292,sell,neutral,neutral,-0.0039915556844602,sell,neutral,neutral,0.0015284605086287,buy,neutral,neutral
2014-04-15,0.0062207757799688,buy,buy,neutral,-0.010499407886145,sell,sell,sell,0.0006748974598388,buy,neutral,neutral,-0.0159531313767044,sell,sell,sell
2014-04-16,-0.0159682957061298,sell,sell,sell,-0.0155432640617318,sell,sell,sell,0.000659476889664,buy,neutral,neutral,0.0010916905481153,buy,neutral,neutral
2014-04-17,0.0076071815375184,buy,buy,neutral,0.0032631847195174,buy,neutral,neutral,0.00717215486581,buy,buy,neutral,0.0028300335351143,buy,neutral,neutral
2014-04-22,-0.0061289164964926,sell,sell,neutral,-0.0056043815203738,sell,sell,neutral,-0.0018255862338063,sell,neutral,neutral,-0.0012987800906579,sell,neutral,neutral
2014-04-23,0.0060113640261592,buy,buy,neutral,-0.0092016235600352,sell,sell,neutral,0.0054807018460388,buy,buy,neutral,-0.0097242610224961,sell,sell,neutral
2014-04-24,-0.0143458840377365,sell,sell,sell,-0.012796134779219,sell,sell,sell,0.0007881171747938,buy,neutral,neutral,0.0023616617046724,buy,neutral,neutral
2014-04-25,-0.0001251948691951,sell,neutral,neutral,-0.0134880998548727,sell,sell,sell,-0.0016948354393475,sell,neutral,neutral,-0.0150367628409385,sell,sell,sell
2014-04-28,-0.0178551624420392,sell,sell,sell,-0.0174046125865212,sell,sell,sell,-0.0045514119809144,sell,neutral,neutral,-0.0040947591529846,sell,neutral,neutral
2014-04-29,0.0022465583187416,buy,neutral,neutral,0.0149852661760188,buy,buy,buy,0.0017869978039782,buy,neutral,neutral,0.0145198645764528,buy,buy,buy
2014-04-30,0.0132580697588684,buy,buy,buy,-0.0017188001696601,sell,neutral,neutral,0.0005410393104201,buy,neutral,neutral,-0.0142478614159989,sell,sell,sell
2014-05-02,-0.0120795172435617,sell,sell,sell,-0.0091413150334897,sell,sell,neutral,0.0027419144056439,buy,neutral,neutral,0.0057241974541926,buy,buy,neutral
2014-05-05,5.139186596991863e-05,buy,neutral,neutral,-0.0098370543449622,sell,sell,neutral,-0.0029140695609189,sell,neutral,neutral,-0.0127731934729684,sell,sell,sell
2014-05-07,-0.0131232593439953,sell,sell,sell,-0.0202534263149789,sell,sell,sell,-0.0032676314298027,sell,neutral,neutral,-0.0104690051378965,sell,sell,sell
2014-05-08,-0.0045592938243873,sell,neutral,neutral,-0.0030770084013412,sell,neutral,neutral,0.0026850881774299,buy,neutral,neutral,0.0041781610253559,buy,neutral,neutral
2014-05-09,0.0007011835652532,buy,neutral,neutral,0.0026755688674138,buy,neutral,neutral,-0.0007867195022094,sell,neutral,neutral,0.0011847301644232,buy,neutral,neutral
2014-05-12,0.0046586009481544,buy,neutral,neutral,0.0202415741264463,buy,buy,buy,0.0026803108242194,buy,neutral,neutral,0.0182325993083167,buy,buy,buy
2014-05-13,0.0234768734518464,buy,buy,buy,0.0196514494931954,buy,buy,buy,0.0078444849351777,buy,buy,neutral,0.0040774897648208,buy,neutral,neutral
2014-05-14,0.0021505385704541,buy,neutral,neutral,0.0065309203032377,buy,buy,neutral,0.0059103044025214,buy,buy,neutral,0.0103071200032085,buy,buy,buy
2014-05-15,0.0107674048578103,buy,buy,buy,0.0109572926962935,buy,buy,buy,0.0063685861161086,buy,buy,neutral,0.0065576475704218,buy,buy,neutral
2014-05-16,-0.0035672009332405,sell,neutral,neutral,-0.0006019243359452,sell,neutral,neutral,-0.0037543606399615,sell,neutral,neutral,-0.0007896410097781,sell,neutral,neutral
2014-05-19,0.0046685042036289,buy,neutral,neutral,0.0026045094116127,buy,neutral,neutral,0.0016875899152206,buy,neutral,neutral,-0.0003702808751562,sell,neutral,neutral
2014-05-20,0.0002979748270934,buy,neutral,neutral,0.0036674683342726,buy,neutral,neutral,0.0023572213107533,buy,neutral,neutral,0.0057336513686714,buy,buy,neutral
2014-05-21,-0.0018648131076047,sell,neutral,neutral,0.0034493335367872,buy,neutral,neutral,-0.0052157337438018,sell,sell,neutral,8.057234763869658e-05,buy,neutral,neutral
2014-05-22,0.0099794701409936,buy,buy,neutral,0.0104853006914565,buy,buy,buy,0.0046307406807455,buy,neutral,neutral,0.0051338924136212,buy,buy,neutral
2014-05-23,0.0029717935013853,buy,neutral,neutral,0.0010282262492761,buy,neutral,neutral,0.0024697240758743,buy,neutral,neutral,0.0005271297381581,buy,neutral,neutral
2014-05-26,0.0019565669469119,buy,neutral,neutral,-0.0020542637303874,sell,neutral,neutral,0.0039019366382844,buy,neutral,neutral,-0.0001166813510543,sell,neutral,neutral
2014-05-27,-0.0044393612179051,sell,neutral,neutral,-0.0048218456828093,sell,neutral,neutral,-0.0004381164547728,sell,neutral,neutral,-0.0008221381579954,sell,neutral,neutral
2014-05-28,0.0030802424473048,buy,neutral,neutral,0.0055291028409894,buy,buy,neutral,0.0034657639824432,buy,neutral,neutral,0.0059155655654548,buy,buy,neutral
2014-05-29,0.0034525214884448,buy,neutral,neutral,-0.000594153677119,sell,neutral,neutral,0.0010087183902817,buy,neutral,neutral,-0.003028101523444,sell,neutral,neutral
2014-05-30,-0.0012345193697298,sell,neutral,neutral,-0.0009375347401426,sell,neutral,neutral,0.0028095629033123,buy,neutral,neutral,0.0031077500477032,buy,neutral,neutral
2014-06-03,0.0109522432660373,buy,buy,buy,0.009371699971526,buy,buy,neutral,0.0106517242415152,buy,buy,buy,0.0090716507845576,buy,buy,neutral
2014-06-04,-0.0018578855688172,sell,neutral,neutral,-0.0075361163660963,sell,sell,neutral,-0.0002949263279567,sell,neutral,neutral,-0.0059820484876661,sell,sell,neutral
2014-06-05,-0.0060775095740928,sell,sell,neutral,-0.0074947814850402,sell,sell,neutral,-0.0003909335804353,sell,neutral,neutral,-0.0018163141965412,sell,neutral,neutral
2014-06-06,0.0038310270146735,buy,neutral,neutral,-0.0082816821815637,sell,sell,neutral,0.0052644718887004,buy,buy,neutral,-0.0068655339445609,sell,sell,neutral
2014-06-09,-0.0062149226747699,sell,sell,neutral,-0.0049006947450051,sell,neutral,neutral,0.005923029633785,buy,buy,neutral,0.0072533093601585,buy,buy,neutral
2014-06-10,0.005165681049545,buy,buy,neutral,0.0099103989818377,buy,buy,neutral,0.003838158454463,buy,neutral,neutral,0.0085766100364603,buy,buy,neutral
2014-06-11,0.0032293701154408,buy,neutral,neutral,0.0022015601636618,buy,neutral,neutral,-0.0014839592921861,sell,neutral,neutral,-0.0025069404311179,sell,neutral,neutral
2014-06-12,-0.0065856014088656,sell,sell,neutral,-0.0045582428910739,sell,neutral,neutral,-0.0055668031494158,sell,sell,neutral,-0.0035373654697636,sell,neutral,neutral
2014-06-13,-0.0012085519299842,sell,neutral,neutral,0.0082735686627407,buy,buy,neutral,-0.0032427325691641,sell,neutral,neutral,0.0062200763382582,buy,buy,neutral
2014-06-16,0.008622123383579,buy,buy,neutral,0.0086927237564674,buy,buy,neutral,-0.0008632751269639,sell,neutral,neutral,-0.0007933387021056,sell,neutral,neutral
2014-06-17,-0.0026356538980114,sell,neutral,neutral,-0.0040967019495506,sell,neutral,neutral,-0.0027054613756327,sell,neutral,neutral,-0.0041664071655664,sell,neutral,neutral
2014-06-18,-0.0047083180257103,sell,neutral,neutral,-0.0024060179193114,sell,neutral,neutral,-0.0032481672505214,sell,neutral,neutral,-0.000942489535984,sell,neutral,neutral
2014-06-19,0.0059104943914483,buy,buy,neutral,0.001708292485278,buy,neutral,neutral,0.0035890009984799,buy,neutral,neutral,-0.0006035028440798,sell,neutral,neutral
2014-06-20,-0.0028257236472662,sell,neutral,neutral,-0.0030457605372358,sell,neutral,neutral,0.0013574579000053,buy,neutral,neutral,0.0011364979474581,buy,neutral,neutral
2014-06-23,-0.0014621172960385,sell,neutral,neutral,-0.0169992709198028,sell,sell,sell,-0.0012417308815674,sell,neutral,neutral,-0.0167823136967901,sell,sell,sell
2014-06-24,-0.0107635246171509,sell,sell,sell,-0.0122864644517108,sell,sell,sell,0.0048721902237081,buy,neutral,neutral,0.0033251790436554,buy,neutral,neutral
2014-06-25,0.0008352544896845,buy,neutral,neutral,-0.002147882489239,sell,neutral,neutral,0.0023784264945597,buy,neutral,neutral,-0.0006093101359568,sell,neutral,neutral
2014-06-26,0.0005571948174665,buy,neutral,neutral,0.0114571108592867,buy,buy,buy,0.0035484187824304,buy,neutral,neutral,0.0144809207576177,buy,buy,buy
2014-06-27,0.0104864173115422,buy,buy,buy,0.0119261633933068,buy,buy,buy,-0.0004030381006978,sell,neutral,neutral,0.0010211926307426,buy,neutral,neutral
2014-06-30,0.0036530631875235,buy,neutral,neutral,9.660979631757484e-05,buy,neutral,neutral,0.0022250878890791,buy,neutral,neutral,-0.0013263054591906,sell,neutral,neutral
2014-07-02,0.0022919008955533,buy,neutral,neutral,0.0118776022537333,buy,buy,buy,0.0058561609830305,buy,buy,neutral,0.0154759501480967,buy,buy,buy
2014-07-03,0.0097344233945004,buy,buy,neutral,0.0087844253914555,buy,buy,neutral,0.0001690247611322,buy,neutral,neutral,-0.0007719737373008,sell,neutral,neutral
2014-07-04,0.0023656979845585,buy,neutral,neutral,-0.0003073939650446,sell,neutral,neutral,0.0033096513084182,buy,neutral,neutral,0.0006340420400001,buy,neutral,neutral
2014-07-07,-0.0011825805023373,sell,neutral,neutral,-0.0028971774587168,sell,neutral,neutral,0.0014881712738235,buy,neutral,neutral,-0.0002310103671812,sell,neutral,neutral
2014-07-08,-0.0011063738080785,sell,neutral,neutral,-0.0016970803509154,sell,neutral,neutral,0.0006113025764395,buy,neutral,neutral,1.9580267106356075e-05,buy,neutral,neutral
2014-07-09,-0.0062516588491564,sell,sell,neutral,-0.0160999887316413,sell,sell,sell,-0.0056636472992578,sell,sell,neutral,-0.0155178045441425,sell,sell,sell
2014-07-10,-0.0054084623996718,sell,sell,neutral,-0.0072223248511755,sell,sell,neutral,0.0045468841278568,buy,neutral,neutral,0.0027148658520017,buy,neutral,neutral
2014-07-11,-0.0054017155222328,sell,sell,neutral,-0.0020617273241453,sell,neutral,neutral,-0.0035845267117837,sell,neutral,neutral,-0.0002384361613442,sell,neutral,neutral
2014-07-14,0.0066709610801138,buy,buy,neutral,0.0082476692882157,buy,buy,neutral,0.0033017455470233,buy,neutral,neutral,0.0048731766884457,buy,neutral,neutral
2014-07-15,0.0074079151040795,buy,buy,neutral,0.0064264157880457,buy,buy,neutral,0.0058325201123186,buy,buy,neutral,0.0048525556751393,buy,neutral,neutral
2014-07-16,0.0003232080872885,buy,neutral,neutral,0.001722085292668,buy,neutral,neutral,0.0012987553594471,buy,neutral,neutral,0.0026989967947383,buy,neutral,neutral
2014-07-17,0.0039556501567294,buy,neutral,neutral,0.0012958235983736,buy,neutral,neutral,0.0025536538397509,buy,neutral,neutral,-0.0001024583443313,sell,neutral,neutral
2014-07-18,-0.0113168263327998,sell,sell,sell,-0.0054513268473064,sell,sell,neutral,-0.0086905038203689,sell,sell,neutral,-0.0028094233138208,sell,neutral,neutral
2014-07-21,0.0072081419142258,buy,buy,neutral,0.0030313214209247,buy,neutral,neutral,0.0012679813191136,buy,neutral,neutral,-0.0028842057508911,sell,neutral,neutral
2014-07-22,-0.0007970672847376,sell,neutral,neutral,0.0126713239325856,buy,buy,buy,0.0033638110419922,buy,neutral,neutral,0.0168882872999784,buy,buy,buy
2014-07-23,0.0159981755371323,buy,buy,buy,0.021565783663816,buy,buy,buy,0.0024855376448288,buy,neutral,neutral,0.0079790973387952,buy,buy,neutral
2014-07-24,0.010040956998633,buy,buy,buy,0.0125949631780238,buy,buy,buy,0.0045361600189414,buy,neutral,neutral,0.0070762466781335,buy,buy,neutral
2014-07-25,0.0069180078110044,buy,buy,neutral,0.0056227975179718,buy,buy,neutral,0.0043783202680032,buy,neutral,neutral,0.0030863768044653,buy,neutral,neutral
2014-07-28,8.538357281273612e-05,buy,neutral,neutral,0.0074825813483934,buy,buy,neutral,0.0013734618521756,buy,neutral,neutral,0.0087801869840595,buy,buy,neutral
2014-07-29,0.0114379250792508,buy,buy,buy,0.0161349093473015,buy,buy,buy,0.0040116861466425,buy,neutral,neutral,0.0086741839409587,buy,buy,neutral
2014-07-30,0.0072553470458409,buy,buy,neutral,0.0083819126770287,buy,buy,neutral,0.0025994076863488,buy,neutral,neutral,0.0037207658780538,buy,neutral,neutral
2014-07-31,0.0040951888902811,buy,neutral,neutral,0.0021157830282767,buy,neutral,neutral,0.0029734123926824,buy,neutral,neutral,0.0009962179255733,buy,neutral,neutral
2014-08-01,-0.0085270363222236,sell,sell,neutral,-0.0110184256674359,sell,sell,sell,-0.006568652441279,sell,sell,neutral,-0.0090649628452731,sell,sell,neutral
2014-08-04,-0.0001675634354665,sell,neutral,neutral,0.0002378447816219,buy,neutral,neutral,0.0023511608199733,buy,neutral,neutral,0.0027575903197012,buy,neutral,neutral
2014-08-05,0.003619341363747,buy,neutral,neutral,0.0023647877989562,buy,neutral,neutral,0.0032125625861386,buy,neutral,neutral,0.0019585175067313,buy,neutral,neutral
2014-08-06,-0.0048741249399321,sell,neutral,neutral,-0.0038485390287711,sell,neutral,neutral,-0.0036286315535238,sell,neutral,neutral,-0.0026017620253838,sell,neutral,neutral
2014-08-07,-0.0024427164502061,sell,neutral,neutral,-0.0069734524478698,sell,sell,neutral,-0.0034697497234266,sell,neutral,neutral,-0.0079958211101467,sell,sell,neutral
2014-08-08,-0.0078261071299562,sell,sell,neutral,-0.0068337925256475,sell,sell,neutral,-0.0032992614142503,sell,neutral,neutral,-0.0023024193222226,sell,neutral,neutral
2014-08-11,0.0093075783623211,buy,buy,neutral,0.0139432481588334,buy,buy,buy,0.0082991362277508,buy,buy,neutral,0.0129301743293817,buy,buy,buy
2014-08-12,0.005512110035212,buy,buy,neutral,0.0063615599626464,buy,buy,neutral,0.0009149867475113,buy,neutral,neutral,0.0017605530558386,buy,neutral,neutral
2014-08-13,0.0023377893872422,buy,neutral,neutral,0.0089899628734311,buy,buy,neutral,0.0014917358451221,buy,neutral,neutral,0.0081382943629835,buy,buy,neutral
2014-08-14,0.0067919526597306,buy,buy,neutral,0.003038033276105,buy,neutral,neutral,0.0001542704428346,buy,neutral,neutral,-0.0035748997124417,sell,neutral,neutral
2014-08-15,0.0030344850311709,buy,neutral,neutral,0.0024407217425006,buy,neutral,neutral,0.0067883911353145,buy,buy,neutral,0.0061924056582078,buy,buy,neutral
2014-08-18,-0.0010461107699426,sell,neutral,neutral,-0.0005710823038247,sell,neutral,neutral,-0.0004544127935593,sell,neutral,neutral,2.089704028263029e-05,buy,neutral,neutral
2014-08-19,0.0040872678150543,buy,neutral,neutral,0.0071902055911606,buy,buy,neutral,0.0036100252355837,buy,neutral,neutral,0.0067114881856706,buy,buy,neutral
2014-08-20,0.0044478334085349,buy,neutral,neutral,0.0045600508199045,buy,neutral,neutral,0.0013533442950489,buy,neutral,neutral,0.0014652159885562,buy,neutral,neutral
2014-08-21,-0.0005807292002287,sell,neutral,neutral,-0.0064733449178974,sell,sell,neutral,-0.0006923723452558,sell,neutral,neutral,-0.006584329810507,sell,sell,neutral
2014-08-22,-0.0011378962808472,sell,neutral,neutral,-0.0011975565992313,sell,neutral,neutral,0.0047863640316984,buy,neutral,neutral,0.0047263498674179,buy,neutral,neutral
2014-08-25,-0.0025392297384632,sell,neutral,neutral,0.0021175542823545,buy,neutral,neutral,-0.0024796495606986,sell,neutral,neutral,0.0021774126184468,buy,neutral,neutral
2014-08-26,0.0039037610774717,buy,neutral,neutral,0.0009796048209905,buy,neutral,neutral,-0.0007613233460541,sell,neutral,neutral,-0.0036718912125591,sell,neutral,neutral
2014-08-27,-0.0005272744331004,sell,neutral,neutral,-0.0091061824616516,sell,sell,neutral,0.0023924797852399,buy,neutral,neutral,-0.0062114897605136,sell,sell,neutral
2014-08-28,-0.0031303474534921,sell,neutral,neutral,-0.0156553894949039,sell,sell,sell,0.0055002978429897,buy,buy,neutral,-0.0071331828442438,sell,sell,neutral
2014-08-29,-0.0122774353347897,sell,sell,sell,-0.0125220455116799,sell,sell,sell,0.0002905886231356,buy,neutral,neutral,4.2865966412009016e-05,buy,neutral,neutral
2014-09-01,-0.0017960594181724,sell,neutral,neutral,0.0001576030696058,buy,neutral,neutral,-0.001548792285404,sell,neutral,neutral,0.0004053541480912,buy,neutral,neutral
2014-09-02,-0.0001611281818961,sell,neutral,neutral,0.0018328923655048,buy,neutral,neutral,-0.0021141680745075,sell,neutral,neutral,-0.0001240425563813,sell,neutral,neutral
2014-09-03,0.0034931229167287,buy,neutral,neutral,0.0250281565080379,buy,buy,buy,0.001495797892246,buy,neutral,neutral,0.0229879687468679,buy,buy,buy
2014-09-04,0.0194625849418128,buy,buy,buy,0.0206519830814536,buy,buy,buy,-0.0019555203779433,sell,neutral,neutral,-0.0007911105556751,sell,neutral,neutral
2014-09-05,0.0034873975463927,buy,neutral,neutral,-0.0011195413374252,sell,neutral,neutral,0.0023180018428824,buy,neutral,neutral,-0.0022835684288828,sell,neutral,neutral
2014-09-08,-0.002503127465086,sell,neutral,neutral,-0.0065510197180694,sell,sell,neutral,0.0020974301779383,buy,neutral,neutral,-0.0019691313683083,sell,neutral,neutral
2014-09-10,-0.0127979310060446,sell,sell,sell,-0.023236799947367,sell,sell,sell,-0.008775492323712,sell,sell,neutral,-0.0192568953232058,sell,sell,sell
2014-09-11,-0.0107195309757384,sell,sell,sell,-0.0122850414976837,sell,sell,sell,-0.0001468874099306,sell,neutral,neutral,-0.0017291288643721,sell,neutral,neutral
2014-09-12,-0.0033010244253194,sell,neutral,neutral,-0.0043078016896273,sell,neutral,neutral,-0.0017212743971936,sell,neutral,neutral,-0.0027296473854369,sell,neutral,neutral
2014-09-15,-0.0085218106931898,sell,sell,neutral,-0.0106903815363042,sell,sell,sell,-0.0075192943525524,sell,sell,neutral,-0.0096900579092631,sell,sell,neutral
2014-09-16,-0.0037508856335535,sell,neutral,neutral,-0.0112399349821953,sell,sell,sell,-0.0015671033862439,sell,neutral,neutral,-0.0090725687625448,sell,sell,neutral
2014-09-17,0.0025272189845249,buy,neutral,neutral,0.002368118313716,buy,neutral,neutral,0.0101205432721482,buy,buy,buy,0.0099602375437957,buy,buy,neutral
2014-09-18,-0.0035126206239145,sell,neutral,neutral,-0.0086774475047591,sell,sell,neutral,-0.0033544533721686,sell,neutral,neutral,-0.0085201000390843,sell,sell,neutral
2014-09-19,0.0016468556272377,buy,neutral,neutral,0.0004741593599925,buy,neutral,neutral,0.0068654725063104,buy,buy,neutral,0.005686666448474,buy,buy,neutral
2014-09-22,-0.0107858834588442,sell,sell,sell,-0.0155810808934437,sell,sell,sell,-0.0096263855436596,sell,sell,neutral,-0.0144272036233098,sell,sell,sell
2014-09-23,-0.0078758901857337,sell,sell,neutral,-0.0097668502832789,sell,sell,neutral,-0.0030431600402145,sell,neutral,neutral,-0.0049433311828064,sell,neutral,neutral
2014-09-24,-0.003919565491533,sell,neutral,neutral,0.0016338065304174,buy,neutral,neutral,-0.002017439354734,sell,neutral,neutral,0.0035465374474172,buy,neutral,neutral
2014-09-25,0.0109042247928934,buy,buy,buy,-0.0008764398038154,sell,neutral,neutral,0.0052994546640948,buy,buy,neutral,-0.0064158942326596,sell,sell,neutral
2014-09-26,-0.0194117148771791,sell,sell,sell,-0.0153844329598918,sell,sell,sell,-0.0078495996847143,sell,sell,neutral,-0.0037748320915866,sell,neutral,neutral
2014-09-29,-0.007720048081132,sell,sell,neutral,-0.014941742666886,sell,sell,sell,-0.011778678922469,sell,sell,sell,-0.0189708352793032,sell,sell,sell
2014-09-30,-0.0112074997564802,sell,sell,sell,-0.0199375671348616,sell,sell,sell,-0.0039584285545644,sell,neutral,neutral,-0.0127524981174362,sell,sell,sell
2014-10-03,-0.0192620010489371,sell,sell,sell,-0.0031420842176829,sell,neutral,neutral,-0.0105259159544889,sell,sell,sell,0.0057375916882804,buy,buy,neutral
2014-10-06,0.0159618264407226,buy,buy,buy,0.0274749025098264,buy,buy,buy,-0.0004670145070879,sell,neutral,neutral,0.0108598867563916,buy,buy,buy
2014-10-07,0.0073927821653503,buy,buy,neutral,0.015994354236102,buy,buy,buy,-0.0038952694495405,sell,neutral,neutral,0.0046099201662017,buy,neutral,neutral
2014-10-08,-0.0001059642659901,sell,neutral,neutral,0.0016839908430054,buy,neutral,neutral,-0.0085712284435134,sell,sell,neutral,-0.0067964273831691,sell,sell,neutral
2014-10-09,0.0103174714650464,buy,buy,buy,0.0134688126312025,buy,buy,buy,0.0085120887931776,buy,buy,neutral,0.0116577986831307,buy,buy,buy
2014-10-10,-0.0111906958677299,sell,sell,sell,-0.0158904135133823,sell,sell,sell,-0.0142653592680767,sell,sell,sell,-0.0189504633276952,sell,sell,sell
2014-10-13,-0.0135697006159228,sell,sell,sell,-0.0023889132200226,sell,neutral,neutral,-0.0088589001645499,sell,sell,neutral,0.0023752822439975,buy,neutral,neutral
2014-10-14,0.0079059570824593,buy,buy,neutral,0.0071652990353522,buy,buy,neutral,-0.0033902107032999,sell,neutral,neutral,-0.0041225677799512,sell,neutral,neutral
2014-10-15,0.0009789792551408,buy,neutral,neutral,0.0032573648479804,buy,neutral,neutral,0.0017150879521744,buy,neutral,neutral,0.0039951490441851,buy,neutral,neutral
2014-10-16,-0.0075365457498646,sell,sell,neutral,-0.0080805867623172,sell,sell,neutral,-0.0097904184995812,sell,sell,neutral,-0.0103332240013382,sell,sell,sell
2014-10-17,-0.0004098293582386,sell,neutral,neutral,0.0047880479848124,buy,neutral,neutral,0.0001384188575096,buy,neutral,neutral,0.0053391470959203,buy,buy,neutral
2014-10-20,0.0146554452905898,buy,buy,buy,0.0072541738211551,buy,buy,neutral,0.0094065228331055,buy,buy,neutral,0.0020435389421884,buy,neutral,neutral
2014-10-21,-0.0071609940761089,sell,sell,neutral,-0.0065060522657515,sell,sell,neutral,0.0001343552004394,buy,neutral,neutral,0.000794109502282,buy,neutral,neutral
2014-10-22,0.0098420797795075,buy,buy,neutral,0.0143287036253254,buy,buy,buy,0.009176360776977,buy,buy,neutral,0.0136600269021658,buy,buy,buy
2014-10-23,-0.0001909499129493,sell,neutral,neutral,0.0014047140654979,buy,neutral,neutral,-0.0046133497813079,sell,neutral,neutral,-0.0030247438147557,sell,neutral,neutral
2014-10-24,0.0006816989772922,buy,neutral,neutral,0.0002661065740899,buy,neutral,neutral,-0.000912812930353,sell,neutral,neutral,-0.0013277431179513,sell,neutral,neutral
2014-10-27,-0.0015648874052703,sell,neutral,neutral,-0.0072345252466909,sell,sell,neutral,-0.001150055746817,sell,neutral,neutral,-0.0068220492198044,sell,sell,neutral
2014-10-28,-0.0036764270888532,sell,neutral,neutral,0.010524372524808,buy,buy,buy,0.0020135308870523,buy,neutral,neutral,0.0162954306123872,buy,buy,buy
2014-10-29,0.0221700262094619,buy,buy,buy,0.0271687658071421,buy,buy,buy,0.0078055713700165,buy,buy,neutral,0.0127340641717978,buy,buy,buy
2014-10-30,0.0058129982625851,buy,buy,neutral,-8.058388213593759e-05,sell,neutral,neutral,0.0009181869816697,buy,neutral,neutral,-0.0049467139147308,sell,neutral,neutral
2014-10-31,0.0030177838548153,buy,neutral,neutral,0.006556581481188,buy,buy,neutral,0.0089296279559281,buy,buy,neutral,0.012489283457614,buy,buy,buy
2014-11-03,0.0091897055891676,buy,buy,neutral,9.539515031637624e-05,buy,neutral,neutral,0.0056416505663258,buy,buy,neutral,-0.0034206865838035,sell,neutral,neutral
2014-11-04,-0.0117566499945048,sell,sell,sell,-0.0119249038913346,sell,sell,sell,-0.002770115452238,sell,neutral,neutral,-0.002939899356283,sell,neutral,neutral
2014-11-05,-0.0001207921640198,sell,neutral,neutral,-0.0064613571126561,sell,sell,neutral,4.947179034969184e-05,buy,neutral,neutral,-0.006292172858367,sell,sell,neutral
2014-11-06,-0.0045741942680757,sell,neutral,neutral,-0.0082832483536291,sell,sell,neutral,0.0017784141764733,buy,neutral,neutral,-0.0019543103505831,sell,neutral,neutral
2014-11-07,-0.0054811143210073,sell,sell,neutral,-0.0078996305085853,sell,sell,neutral,-0.0017615801597017,sell,neutral,neutral,-0.0041891416793582,sell,neutral,neutral
2014-11-10,0.0197901617068818,buy,buy,buy,0.0058052718443943,buy,buy,neutral,0.0222761793416551,buy,buy,buy,0.0082571974824765,buy,buy,neutral
2014-11-11,-0.0110255913300341,sell,sell,sell,-0.0110725639754856,sell,sell,sell,0.0027252793098722,buy,neutral,neutral,0.0026776535486621,buy,neutral,neutral
2014-11-12,0.0031038312221942,buy,neutral,neutral,0.0054083461289022,buy,buy,neutral,0.0031514772262373,buy,neutral,neutral,0.0054561015941227,buy,buy,neutral
2014-11-13,-0.0012134192491078,sell,neutral,neutral,0.0057206854125956,buy,buy,neutral,-0.003502756285967,sell,neutral,neutral,0.0034154545872882,buy,neutral,neutral
2014-11-14,0.0081339235367137,buy,buy,neutral,0.0097697474834438,buy,buy,neutral,0.0011831804126926,buy,neutral,neutral,0.002807725905455,buy,neutral,neutral
2014-11-17,0.0110070366026788,buy,buy,buy,-0.0104489164086687,sell,sell,sell,0.0093692082513057,buy,buy,neutral,-0.0120519861808475,sell,sell,sell
2014-11-18,-0.0182683770064105,sell,sell,sell,-0.0322415445595044,sell,sell,sell,0.0030180304585359,buy,neutral,neutral,-0.0112581104644124,sell,sell,sell
2014-11-19,-0.0168767757011218,sell,sell,sell,-0.0207629943415681,sell,sell,sell,-0.0026817609624356,sell,neutral,neutral,-0.0066240915220344,sell,sell,neutral
2014-11-20,-0.0027729531035001,sell,neutral,neutral,-0.0049616184537715,sell,neutral,neutral,0.0011846611574115,buy,neutral,neutral,-0.0010126901718748,sell,neutral,neutral
2014-11-21,-0.002020396430708,sell,neutral,neutral,0.001543487057177,buy,neutral,neutral,0.0001747383692334,buy,neutral,neutral,0.0037464608997594,buy,neutral,neutral
2014-11-24,0.0226773119413101,buy,buy,buy,0.0230978150647669,buy,buy,buy,0.0190382260378397,buy,buy,buy,0.0194572328467004,buy,buy,buy
2014-11-25,-0.0017652552366403,sell,neutral,neutral,-0.0016501121173413,sell,neutral,neutral,-0.0021755393970942,sell,neutral,neutral,-0.0020604436027338,sell,neutral,neutral
2014-11-26,-0.0003343253043376,sell,neutral,neutral,0.0113593596421105,buy,buy,buy,-0.0004496201778461,sell,neutral,neutral,0.0112427160957797,buy,buy,buy
2014-11-27,0.0141256862373431,buy,buy,buy,0.0071786381796065,buy,buy,neutral,0.0024000160708491,buy,neutral,neutral,-0.0044667078266169,sell,neutral,neutral
2014-11-28,-0.0077601040100079,sell,sell,neutral,-0.0075466084221827,sell,sell,neutral,-0.0009160964219351,sell,neutral,neutral,-0.0007011282412128,sell,neutral,neutral
2014-12-01,-0.0126880741745292,sell,sell,sell,-0.0256372459754643,sell,sell,sell,-0.0129004637353485,sell,sell,sell,-0.0258468499233078,sell,sell,sell
