Date,daily_ret
2013-12-20,-0.06862475981334049
2013-12-23,0.04568228706159738
2013-12-24,0.08990980834272855
2013-12-27,-0.01810188776829602
2013-12-30,-0.012378193310508268
2013-12-31,0.1048
2014-01-02,-0.04308472121650986
2014-01-03,-0.07214024467145919
2014-01-06,-0.12613837161886632
2014-01-07,0.014776792658267368
2014-01-08,-0.02559779276517482
2014-01-09,-0.04546169576844428
2014-01-10,0.15491100856954532
2014-01-13,0.022402968036529636
2014-01-14,-0.027215631542219176
2014-01-15,-0.013916786226685796
2014-01-16,-0.08235122944856688
2014-01-17,0.13255113366101146
2014-01-20,-0.04003919921601551
2014-01-21,-0.06241796704098013
2014-01-22,-0.011199253383107788
2014-01-23,0.011326097215667685
2014-01-24,0.08881630113547989
2014-01-27,-0.11514285714285721
2014-01-28,-0.06587019696480467
2014-01-29,0.03698582786035254
2014-01-30,0.05683333333333329
2014-02-04,0.01387793723387487
2014-02-05,-0.025664955669622014
2014-02-06,0.04070881226053635
2014-02-07,0.00797668354042047
2014-02-10,-0.021610105006848346
2014-02-11,-0.1025042774926116
2014-02-12,-0.011265164644714165
2014-02-13,0.020333041191936907
2014-02-14,-0.018381721353719183
2014-02-17,0.03762688134406722
2014-02-18,0.051948051948051965
2014-02-19,0.01843835177168507
2014-02-20,-0.0835957178841309
2014-02-21,0.04707095000858952
2014-02-24,-0.015586546349466768
2014-02-25,-0.035666666666666624
2014-02-26,-0.02281368821292784
2014-02-27,0.05217545100813581
2014-02-28,0.19667170953101354
2014-03-03,-0.09692372524230941
2014-03-04,0.011043708197231439
2014-03-05,-0.06600000000000006
2014-03-06,-0.0703343765442267
2014-03-07,0.033132530120481896
2014-03-10,0.021951637797976264
2014-03-11,-0.06041282094311129
2014-03-12,-0.017681728880157177
2014-03-13,0.020000000000000018
2014-03-14,-0.027450980392156876
2014-03-17,0.07752932551319658
2014-03-18,-0.03878210580030628
2014-03-19,0.007078393204742683
2014-03-20,-0.014408715515726644
2014-03-21,-0.01943305402032447
2014-03-24,0.06072727272727274
2014-03-25,-0.04028111073020235
2014-03-26,0.05858188962314714
2014-03-27,-0.04606040155221869
2014-03-28,-0.06508666430845422
2014-03-31,0.12391222096102905
2014-04-01,-0.022218481737081186
