Date,intraday_ret,overnight_ret,daily_ret,intraday_overnight_ret_diff,ret_range,stoch_k,disc_stoch_k_1,disc_stoch_k_3,macd,disc_macd_1,disc_macd_9,rsi,disc_rsi_ter
2015-02-04,-0.012875274945301088,0.0025280367714439643,-0.010379787342361335,-0.015403311716745052,0.02247596328673878,0.22613528292914925,0,1,22.770961716066722,0,0,47.2724656136419,neutral
2015-02-05,-0.03469086426124228,0.02533387030869219,-0.010235847808640841,-0.06002473456993447,0.03559617493246154,0.13659682917949217,0,0,12.91419982679463,0,0,45.132907663600356,neutral
2015-02-06,-0.011905152535699008,-0.004342208824009828,-0.016195666701317113,-0.00756294371168918,0.0261690847799938,0.07745634305437747,1,0,0.6945237046938928,0,0,41.932139385041545,neutral
2015-02-09,0.012157677729276152,-0.0020196714184795572,0.010113451796571749,0.01417734914775571,0.02352660592557716,0.1754468072659199,1,1,-6.214846746577223,1,0,44.534559344072605,neutral
2015-02-10,0.01849283126263053,-0.00025105202754403734,0.01823713657230308,0.018743883290174568,0.020212676931905024,0.3539357065551234,1,1,-6.689654402171527,1,0,49.01666296945829,neutral
2015-02-11,0.005310335540606172,0.0026534074565445717,0.00797783348107095,0.0026569280840616004,0.009838740922939642,0.433439611548249,0,1,-4.8172141961308625,1,0,50.9191994616093,neutral
2015-02-12,0.002186088212006824,0.0003610823151200996,0.002547959884919626,0.0018250058968867244,0.013962820169359201,0.4750847662872359,1,0,-2.5972999128089214,1,0,51.54606881685247,neutral
2015-02-13,0.0031802661593660284,0.00463566733568216,0.007830676151001859,-0.0014554011763161312,0.016677946015969256,0.5567025914264948,0,0,1.3222032996259259,1,0,53.51606247905467,neutral
2015-02-16,0.007540401175830424,0.0009971670081819674,0.00854508722329328,0.006543234167648457,0.010914079364118673,0.7180953021488383,1,1,6.743213471195759,1,1,55.651581486628935,neutral
2015-02-17,0.003069878173109291,0.003446226296478318,0.006526683964474866,-0.0003763481233690271,0.00735252094596912,0.9422034438775511,0,1,12.735592227027155,1,1,57.27971768401142,neutral
