Date,intraday_ret,overnight_ret,daily_ret,intraday_overnight_ret_diff,ret_range,stoch_k,disc_stoch_k_1,disc_stoch_k_3,macd,disc_macd_1,disc_macd_9,rsi,disc_rsi_ter
2012-12-27,-0.0037736137954147183,0.007288050238608436,0.0034869341562715483,-0.011061664034023155,0.004890181892792739,0.813379258065347,0,1,230.06838765037537,1,0,64.09562732191318,neutral
2012-12-28,-0.0017501830651746428,0.003826331818452238,0.0020694519721271565,-0.005576514883626881,0.0034425243324879783,0.9015746148099901,1,1,228.67971678133836,1,0,65.20706643277879,neutral
2012-12-31,0.003209310060603293,-0.003624294222964106,-0.00042661564627310966,0.006833604283567399,0.005798819056199696,0.8718402794624229,1,0,224.21743095979764,0,0,64.76108540406301,neutral
2013-01-02,0.0197605218118787,0.008974303604643415,0.02891216233864813,0.010786218207235285,0.020176644776796687,0.9949596590764349,1,1,270.0077062832388,1,1,76.49107549646887,overbought
2013-01-03,0.000344607144515227,0.003369880729580602,0.0037156491590712992,-0.0030252735850653753,0.007134123464882847,0.9979012676649688,0,1,309.6584507443731,1,1,77.55500241173712,overbought
2013-01-04,-0.0016803135381823799,-0.0012069198518908425,-0.002885205386306544,-0.0004733936862915374,0.008465467225894845,0.9317126881390985,0,0,331.83917125748485,0,1,74.71685448388692,overbought
2013-01-07,-0.000661772838399758,0.0006047456460238895,-5.742739661851459e-05,-0.0012665184844236474,0.006352842965872221,0.927714867759495,0,0,345.32407358845376,0,1,74.65845937486368,overbought
2013-01-08,-0.006569792437913178,-0.002817034178463121,-0.009368319286533255,-0.0037527582594500566,0.007528109227488507,0.7025803955356644,0,0,334.61516149384624,0,1,65.64554128052752,neutral
2013-01-09,0.0027536411833040185,0.0018831347673936014,0.004641961428146768,0.0008705064159104171,0.0040552089850281366,0.812130531555896,1,1,330.921257898819,1,1,67.70636155860011,neutral
2013-01-10,0.004915657863287714,0.0009302770045097278,0.00585050779126961,0.003985380858777986,0.013448344811011774,0.8828325512664299,0,1,335.0356725708625,1,1,70.1481929170942,overbought
2013-01-11,-0.009146129185133769,0.0053309216621964944,-0.0038639648211356015,-0.014477050847330263,0.0117194304751858,0.7907456825858019,0,0,327.272523907679,0,1,66.54827014852245,neutral
2013-01-14,0.0037055823282815883,0.002697292397980926,0.00641286976530675,0.0010082899303006623,0.0064420859553744525,0.9310352427357429,1,1,329.3090393334751,1,1,69.34883877468457,neutral
2013-01-15,-0.0002976226016808328,-0.001058761690945527,-0.0013560691812173342,0.0007611390892646942,0.008956012756193094,0.8684328306823659,0,0,324.6265317621146,0,1,68.04326011439521,neutral
2013-01-16,-0.0014193651067483971,0.0003712201473302931,-0.0010486718563421649,-0.0017905852540786903,0.007995600824068631,0.8325875950867718,1,0,315.3076135687661,0,0,66.99430987987915,neutral
2013-01-17,-0.00561997321405168,0.004909865798172205,-0.0007377007301497818,-0.010529839012223884,0.01206360615912377,0.8144305496097738,0,0,303.0417198327814,0,0,66.22173613355332,neutral
2013-01-18,0.003925608832005094,0.007272160058818622,0.011226316546578463,-0.0033465512268135277,0.006672325264434006,0.9954591568347486,1,1,310.8134179683693,1,0,71.58751222695236,overbought
2013-01-21,0.0010586972802071844,-0.001517612673369187,-0.0004605220855716796,0.0025763099535763712,0.004413233211777019,0.9374879398962017,0,1,312.49388801703026,0,0,71.08307439432595,overbought
2013-01-22,0.0026533465183973277,0.00023189877324638247,0.0028858605994463993,0.002421447745150945,0.007909395717001036,0.9555211764205651,1,0,315.66406676203405,1,1,72.39516855160039,overbought
