Date,HSI_daily_ret,HSI_disc_stoch_k_3,HSI_stoch_k,HSI_disc_macd_1,HSI_intraday_ret,HSI_overnight_ret,HSI_rsi,CSI300_overnight_ret,SSE50_overnight_ret,HSI_ret_range,HSI_OC_ter_0.005
2020-06-15,-0.0215803226845311,0,0.3951136284500569,0,-0.0089378615546094,-0.0127564767530651,45.27092719306843,-0.0050236318035113,-0.00749968794641,0.0229620600102537,sell
2020-06-16,0.0238525396922144,1,0.6197985097147102,0,0.0010666704789768,0.0227615900970264,52.25856570630021,0.0102629842300486,0.0102514963309506,0.0097791995562929,buy
2020-06-17,0.0056408070041384,1,0.6740084251633818,1,0.0048441340972014,0.0007928323208581,53.79676782828033,0.0010063344268501,0.0002987158691069,0.0138099002789916,buy
2020-06-18,-0.0006727840847352,0,0.5244319295405497,1,0.0032243051321297,-0.0038845641965898,53.57380499424595,-0.0019439514733957,-0.0031098909108579,0.0140126253322634,neutral
2020-06-19,0.0073145969650925,0,0.5923639807681866,1,0.0110994650280948,-0.0037433192222064,55.721045735613366,0.0006601753544424,0.0008134415152857,0.018074015198248,buy
2020-06-22,-0.0053786467107402,0,0.5104827860792558,0,-0.000700794283952,-0.0046811329379936,53.73844540364763,-0.0002927750438552,-0.0015858151568384,0.0096486102983181,buy
2020-06-23,0.0161557875874733,1,0.7551056603545941,1,0.0149094918137904,0.0012279871099202,58.49029946278144,-0.0009775600004876,-0.003039128783082,0.0294744795258189,buy
2020-06-24,-0.0050491046580615,1,0.6774195105177749,1,-0.0101174510270947,0.0051201492280999,56.50528728655993,0.0015308882791215,0.0010596769010945,0.0120595413092808,buy
2020-06-26,-0.0093452412243247,0,0.5343584670048924,0,-0.0059919973846545,-0.003373457588719,52.94206680766765,-0.0012695261985491667,-0.0014428404606281003,0.0088295639820055,sell
2020-06-29,-0.0101307957814074,0,0.3807211326741752,0,-0.0132518308633147,0.0031629499598037,49.34339150776797,-0.0026697334373845,-0.0026940991414894,0.0195120845182362,sell
2020-06-30,0.0051812151414676,1,0.4585001839931952,0,-0.0016777169447735,0.00687045877134,51.15358511522669,0.0049346427493843,0.0028884148925987,0.0134494912698702,sell
2020-07-02,0.0285337779582675,1,1.0,1,0.0228231944091494,0.0055831580475809,59.73197767319246,-0.0019704410303734,-0.0014950861501863,0.0229506199106864,buy
2020-07-03,0.0099079688904764,1,0.9545063515078964,1,0.0021264366619094,0.0077650204044984,62.279836650319,0.0039992158400311,0.0055605270666355,0.0107856402394822,buy
2020-07-06,0.0380734039938459,0,0.9586624227186664,1,0.0310669151200261,0.0067953774590896,70.1683607894723,0.0104556973481763,0.0125286468554932,0.0358828167451143,buy
2020-07-07,-0.0138007437535454,0,0.6967150238605058,1,-0.0224085705257118,0.0088051373126249,64.68648397024286,0.0148840495920856,0.0191811839461315,0.0330640347332164,buy
2020-07-08,0.0059101301112864,0,0.7544133310528646,1,0.001939149123054,0.0039632955671091,65.89822235005983,-0.0011217228982596,-0.0010793196442089,0.0173262409566407,sell
2020-07-09,0.0030992350207128,1,0.7848487806954891,1,-0.0053497022149562,0.008494379637229,66.55024425723462,-0.0008211143695014,-0.0009737779669615,0.0137084078952679,buy
2020-07-10,-0.0184184299951667,0,0.5993891479214123,0,-0.0078810303868978,-0.0106211048584004,59.27446533835029,-0.0092299365596796,-0.0110458393617701,0.0216538463659354,sell
2020-07-13,0.001737795763486,0,0.6163629460895975,0,-0.002966545383437,0.004718338311659,59.71374784848235,-0.002263771451654,-0.0038994206063644,0.0151044977716343,sell
2020-07-14,-0.0114165433591063,0,0.5046588778948368,0,-0.007219279703746,-0.0042277852193864,55.47308199970213,-0.0034597441561438,-0.0047314098952541,0.0158636486786039,sell
2020-07-15,0.000144809991506,0,0.5060595814350797,0,-0.0157287917703849,0.0161272641413971,55.515742700600654,0.0030852832198458,0.0047460745572769,0.0231345652020593,sell
2020-07-16,-0.0200494091588371,0,0.3120995871298405,0,-0.0226506661077005,0.0026615426630557,48.57551968794093,-0.0006196687933532,-6.035440104300639e-05,0.0257653180694479,sell
2020-07-17,0.0047447816357819,0,0.3570807825550494,0,-0.0021036710535872,0.0068628899523058,50.13248352449124,0.0018865208967617,0.0062206873432572,0.0099593327896229,sell
2020-07-20,-0.0012427548458993,0,0.3131293488026572,0,0.0015344220370982,-0.0027729220502963,49.70597580524186,0.0115519176183246,0.0106814736227554,0.0181727595829095,neutral
2020-07-21,0.0230533221727631,1,0.4831303530422399,1,0.0082038428700967,0.014728647790504,57.00433202936205,0.003672833637088,0.0045013260663275,0.0102673556206458,buy
2020-07-22,-0.0225358231308957,0,0.1446947081716585,0,-0.0202269986363769,-0.0023564891983197,49.29933323101761,-0.0017863842559432,-0.0024552681779598,0.0281529985467935,sell
2020-07-23,0.0081834560762108,0,0.2463885891621836,0,0.0010738514955094,0.0071019781108859,51.79019132266272,-0.0096957227248141,-0.0085952311506489,0.0141268692518471,sell
2020-07-24,-0.0220745723736294,0,0.048929212395007,0,-0.013395347850446,-0.0087970642589953,45.27570298973729,-0.0070897454397297,-0.0056605899315187,0.0198962384465423,sell
2020-07-27,-0.0041315097664036,0,0.0413140687239679,0,-0.0123123907197014,0.0082828627963237,44.18031368351914,0.006527447015818,0.0062565502217973,0.018034601433822,sell
2020-07-28,0.0068893309916933,1,0.1330333938919309,0,-0.0068148273667117,0.0137981906456278,46.49530889557997,0.0086608000529983,0.0081340907869487,0.0122093831411599,sell
2020-07-29,0.0044557352680651,1,0.2211238167287399,0,0.0069861310435265,-0.002512840740755,48.0075185380154,-0.0019920057089571,-0.0003672443179143,0.0094430208710377,neutral
2020-07-30,-0.006934445448443,0,0.116479313539463,0,-0.0107549464316892,0.0038620369841276,45.82704970693072,0.0022974945554722,0.0027162937543742,0.0233595820714452,neutral
2020-07-31,-0.0046635970692601,0,0.0502540597208856,0,-0.0061396402951964,0.0014851615838414,44.3773634968149,-0.0008526357613048,-0.0015782046838639,0.0163517159820933,sell
2020-08-03,-0.0055790526330918,1,0.1264809737726774,0,-0.004423841967301,-0.0011603438435826,42.647393344988096,0.0087006528151988,0.0067213649541136,0.0161127544198006,sell
2020-08-04,0.0199729081019597,1,0.4550661569675629,1,0.0114346575442805,0.008441722353483,50.10455871145225,0.0015048278145832,0.0039072262351041,0.0213822841218686,buy
2020-08-05,0.006249669705054,1,0.5570549544899346,1,0.002922501733899,0.0033174726515784,52.23899478857225,-0.0029398216005695,-0.0042238680245039,0.0119828461931427,buy
